LAMMPS (23 Jun 2022 - Update 1)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# Read restart
read_restart ${read_res}
read_restart ./pgnpmf/trial2/91/equpmf71.res
Reading restart file ...
  restart file = 23 Jun 2022, LAMMPS = 23 Jun 2022
  restoring atom style atomic from restart
  orthogonal box = (1733.3362 1733.3362 1733.3362) to (2266.6638 2266.6638 2266.6638)
  2 by 1 by 2 MPI processor grid
  restoring pair style table from restart
  1000 atoms
  read_restart CPU = 0.051 seconds

# Settings

pair_style table spline 9941

pair_coeff 1 1 ./pgnpmf/N20.txt DE_GNP 75.6
pair_coeff 2 2 ./pgnpmf/N100.txt DE_GNP 115.92
WARNING: 3 of 9941 force values in table DE_GNP are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (src/pair_table.cpp:463)
pair_coeff 1 2 ./pgnpmf/mixed_potential.txt DE_GNP 95.66
WARNING: 1562 of 9941 force values in table DE_GNP are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (src/pair_table.cpp:463)

#Neigh_list Calc Frequency

neigh_modify delay 0 every 1 check yes

# computes
compute vor all voronoi/atom

# Saving Frequency (50 frames)
variable ts_save equal ${steps_equ}
variable ts_save equal 5000

# Dump
dump 1 all custom 100000 ./pgnpmf/${folder}/voronoi/voronoi_${usic}_${trial}.custom type x y z ix iy iz c_vor[1] c_vor[2]
dump 1 all custom 100000 ./pgnpmf/trial2/91/voronoi/voronoi_${usic}_${trial}.custom type x y z ix iy iz c_vor[1] c_vor[2]
dump 1 all custom 100000 ./pgnpmf/trial2/91/voronoi/voronoi_1_${trial}.custom type x y z ix iy iz c_vor[1] c_vor[2]
dump 1 all custom 100000 ./pgnpmf/trial2/91/voronoi/voronoi_1_1.custom type x y z ix iy iz c_vor[1] c_vor[2]
dump_modify 1 first no sort id
#dump 2 all cfg 50000 ./pgnpmf/${folder}/equilibration/trajectory/dumpgen.tens_*.cfg mass type xs ys zs fx fy fz
#dump_modify 2 element N20 N100

# thermo_style
thermo_style custom step temp press pe density ke etotal lx ly lz xlo xhi ylo yhi zlo zhi vol dt time cpu tpcpu spcpu cpuremain

# run info
timestep ${ts}
timestep 0.5
thermo 200

# fix

fix 1 all momentum 1000 linear 1 1 1 angular
variable T equal ${temp}
variable T equal 300
fix 2 all nvt temp ${T} ${T} 100.0
fix 2 all nvt temp 300 ${T} 100.0
fix 2 all nvt temp 300 300 100.0

run 100000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Unused restart file global fix info:
  fix style: npt, fix ID: 5
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 117.92
  ghost atom cutoff = 117.92
  binsize = 58.96, bins = 10 10 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.115 | 3.115 | 3.115 Mbytes
   Step          Temp          Press          PotEng        Density         KinEng         TotEng           Lx             Ly             Lz            Xlo            Xhi            Ylo            Yhi            Zlo            Zhi           Volume           Dt            Time           CPU           T/CPU          S/CPU         CPULeft    
  50112600   287.4533       0.71563595    -10617686       2.6475895      855.98683     -10616830       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261300       0.19083576     7038.6767      14077.382      7.1490731    
  50112800   296.61544      0.5461927     -10617692       2.6475895      883.27013     -10616808       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261400       0.20505809     7031.1705      14062.33       7.118513     
  50113000   315.88876      0.88351832    -10617698       2.6475895      940.66279     -10616757       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261500       0.21950212     6923.276       13846.516      7.0973016    
  50113200   304.32938      1.8891199     -10617704       2.6475895      906.24091     -10616798       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261600       0.23374267     7022.2209      14044.52       7.0707732    
  50113400   295.22275      3.18961       -10617710       2.6475895      879.12294     -10616831       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261700       0.24797138     7028.0218      14055.994      7.0453599    
  50113600   298.11008      4.3598763     -10617716       2.6475895      887.72093     -10616829       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261800       0.26221256     7021.9211      14043.9        7.0215197    
  50113800   306.8093       5.2276843     -10617722       2.6475895      913.62572     -10616809       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25261900       0.27644929     7024.0829      14048.12       6.9985804    
  50114000   310.85469      5.8094663     -10617728       2.6475895      925.67218     -10616803       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262000       0.29070684     7013.8041      14027.611      6.9770111    
  50114200   294.3924       6.0798127     -10617734       2.6475895      876.65031     -10616858       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262100       0.30495312     7019.3925      14038.765      6.9558802    
  50114400   292.20154      6.0303394     -10617741       2.6475895      870.1263      -10616870       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262200       0.31921036     7013.9571      14027.944      6.9356136    
  50114600   304.41671      5.7550607     -10617746       2.6475895      906.50098     -10616840       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262300       0.33345        7022.6273      14045.208      6.9155049    
  50114800   310.75902      5.3505747     -10617751       2.6475895      925.38731     -10616825       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262400       0.34768408     7025.4242      14050.913      6.895772     
  50115000   289.69599      4.9211685     -10617754       2.6475895      862.66518     -10616892       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262500       0.36194565     7011.8699      14023.743      6.8770033    
  50115200   289.40629      4.6576276     -10617758       2.6475895      861.80251     -10616897       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262600       0.37620048     7015.1518      14030.273      6.8584589    
  50115400   303.079        4.6957994     -10617394       2.6475895      902.5175      -10616492       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262700       0.39043275     7026.2727      14052.564      6.8398373    
  50115600   306.7755       4.331924      -10617397       2.6475895      913.52506     -10616483       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262800       0.40467478     7021.4857      14042.944      6.8216938    
  50115800   296.58365      3.8494447     -10617399       2.6475895      883.17546     -10616515       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25262900       0.41893002     7014.9628      14029.931      6.8040324    
  50116000   285.58989      3.596965      -10617400       2.6475895      850.43792     -10616550       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263000       0.43319063     7012.3144      14024.653      6.7866836    
  50116200   299.44535      3.5006454     -10617403       2.6475895      891.69712     -10616511       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263100       0.44741086     7032.241       14064.462      6.7689224    
  50116400   313.77498      3.3151538     -10617406       2.6475895      934.3683      -10616471       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263200       0.46193863     6883.3334      13766.596      6.7558845    
  50116600   300.97732      3.0326537     -10617408       2.6475895      896.25906     -10616511       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263300       0.47618087     7021.3758      14042.837      6.7387099    
  50116800   292.68773      2.7198964     -10617411       2.6475895      871.57407     -10616539       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263400       0.49041926     7023.265       14046.474      6.721657     
  50117000   299.50947      2.5881097     -10617416       2.6475895      891.88806     -10616524       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263500       0.50468531     7009.6557      14019.328      6.7051317    
  50117200   312.22849      3.0512354     -10615527       2.6475895      929.76314     -10614598       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263600       0.51896224     7004.3138      14008.682      6.6888724    
  50117400   306.71409      3.2558497     -10615532       2.6475895      913.34217     -10614618       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263700       0.53323893     7004.435       14008.81       6.6727178    
  50117600   289.97202      3.5022092     -10615536       2.6475895      863.48715     -10614673       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263800       0.54750288     7010.6532      14021.307      6.6565073    
  50117800   297.2045       3.6738097     -10615543       2.6475895      885.02426     -10614658       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25263900       0.56179449     6997.1422      13994.322      6.6407222    
  50118000   309.41395      3.3967705     -10615549       2.6475895      921.38191     -10614627       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264000       0.57606524     7007.3255      14014.681      6.6247731    
  50118200   303.69589      3.1529618     -10615185       2.6475895      904.3545      -10614281       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264100       0.59031331     7018.489       14036.907      6.6086524    
  50118400   288.54543      2.9121405     -10615191       2.6475895      859.23902     -10614332       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264200       0.60456134     7018.5338      14037.089      6.5926191    
  50118600   295.77128      2.7561625     -10615199       2.6475895      880.75637     -10614318       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264300       0.6188182      7014.1569      14028.353      6.5767627    
  50118800   304.93761      2.540688      -10615208       2.6475895      908.05214     -10614300       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264400       0.63303774     7032.5793      14065.135      6.5605935    
  50119000   304.48155      2.2728873     -10615219       2.6475895      906.69406     -10614312       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264500       0.64729454     7014.213       14028.428      6.5448869    
  50119200   290.51608      1.9760818     -10615231       2.6475895      865.10728     -10614366       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264600       0.66155323     7013.2562      14026.535      6.529262     
  50119400   291.7114       1.2600339     -10615611       2.6475895      868.66674     -10614742       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264700       0.67578409     7026.9738      14053.904      6.5134275    
  50119600   300.8157       0.56088168    -10615622       2.6475895      895.7778      -10614726       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264800       0.68999929     7034.7392      14069.496      6.4975119    
  50119800   303.98446     -0.2987951     -10617528       2.6475895      905.21381     -10616622       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25264900       0.70423418     7024.9894      14049.994      6.4818469    
  50120000   299.18148     -0.65209744    -10617537       2.6475895      890.91136     -10616646       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265000       0.7185045      7007.5567      14015.096      6.4665581    
  50120200   291.11813     -0.72390359    -10615651       2.6475895      866.90008     -10614784       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265100       0.73278466     7002.7217      14005.463      6.4513956    
  50120400   293.38788     -0.59295687    -10615660       2.6475895      873.65901     -10614787       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265200       0.74703782     7015.9856      14031.933      6.4360353    
  50120600   314.79003     -0.071950972   -10615671       2.6475895      937.39095     -10614734       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265300       0.76132113     7001.1837      14002.391      6.4209696    
  50120800   311.12724      0.4543178     -10615682       2.6475895      926.48378     -10614756       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265400       0.77588563     6865.9971      13731.972      6.4082574    
  50121000   298.26935      1.399792      -10615692       2.6475895      888.1952      -10614804       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265500       0.79015818     7006.4638      14012.936      6.3931141    
  50121200   298.10494      2.3036413     -10615701       2.6475895      887.70561     -10614813       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265600       0.80476342     6846.8432      13693.699      6.3806402    
  50121400   301.52012      2.8872971     -10615709       2.6475895      897.87543     -10614811       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265700       0.8193952      6834.4473      13668.871      6.3682979    
  50121600   301.54307      3.2924835     -10615716       2.6475895      897.94377     -10614818       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265800       0.83404575     6825.6669      13651.337      6.3560193    
  50121800   292.0831       3.9057465     -10615723       2.6475895      869.7736      -10614853       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25265900       0.84827632     7027.1432      14054.326      6.3405208    
  50122000   292.53523      4.7814947     -10615731       2.6475895      871.11997     -10614860       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266000       0.86254721     7007.2739      14014.554      6.3253603    
  50122200   310.31187      5.7043358     -10615742       2.6475895      924.05575     -10614818       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266100       0.87676312     7034.3656      14068.701      6.3098342    
  50122400   313.08945      6.4979615     -10615751       2.6475895      932.32692     -10614819       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266200       0.8913566      6852.3691      13704.732      6.2970175    
  50122600   295.98903      7.0568813     -10615761       2.6475895      881.40478     -10614880       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266300       0.90563569     7003.2518      14006.54       6.281963     
  50122800   298.99606      6.8097689     -10616141       2.6475895      890.35922     -10615251       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266400       0.91989431     7013.2867      14026.543      6.266794     
  50123000   303.35309      7.774109      -10615782       2.6475895      903.3337      -10614879       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266500       0.93414629     7016.6059      14033.178      6.2516077    
  50123200   300.76926      8.5377927     -10615791       2.6475895      895.63951     -10614895       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266600       0.94833877     7045.9725      14092.012      6.2360585    
  50123400   290.53834      8.5555501     -10615801       2.6475895      865.17356     -10614936       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266700       0.96256947     7027.0607      14054.089      6.2207975    
  50123600   293.50468      8.6113452     -10615811       2.6475895      874.00683     -10614937       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266800       0.97677033     7041.8092      14083.649      6.205377     
  50123800   316.56917      8.9368737     -10615821       2.6475895      942.68894     -10614878       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25266900       0.99096484     7045.0095      14090.027      6.1899515    
  50124000   313.29466      8.933811      -10615830       2.6475895      932.938       -10614897       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267000       1.0051827      7033.3939      14066.746      6.174706     
  50124200   303.1118       8.7765164     -10615838       2.6475895      902.61517     -10614936       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267100       1.0193977      7034.8575      14069.75       6.1594707    
  50124400   298.68106      8.8472492     -10615847       2.6475895      889.42121     -10614958       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267200       1.0338875      6901.3594      13802.653      6.145899     
  50124600   296.67809      8.5906333     -10616225       2.6475895      883.4567      -10615342       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267300       1.0481033      7034.4765      14068.979      6.1306977    
  50124800   298.7548       8.8146587     -10616233       2.6475895      889.64078     -10615343       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267400       1.0623398      7024.186       14048.33       6.1156433    
  50125000   305.23798      8.8707        -10616239       2.6475895      908.94657     -10615331       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267500       1.0765787      7023.0307      14046.152      6.1006229    
  50125200   305.21133      8.5653755     -10616245       2.6475895      908.86723     -10615336       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267600       1.0908256      7019.0491      14038.05       6.0856693    
  50125400   293.03327      7.9575641     -10618145       2.6475895      872.60305     -10617272       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267700       1.1050855      7012.6753      14025.352      6.0708049    
  50125600   292.58448      7.4775347     -10618151       2.6475895      871.26661     -10617280       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267800       1.1193586      7006.1654      14012.345      6.0560277    
  50125800   309.08572      6.8464783     -10618156       2.6475895      920.40448     -10617235       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25267900       1.1336053      7019.2142      14038.438      6.0411216    
  50126000   314.95558      6.5070289     -10618159       2.6475895      937.88393     -10617221       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25268000       1.1478562      7017.1026      14034.191      6.026255     
  50126200   292.56024      6.7354627     -10618162       2.6475895      871.19444     -10617291       533.32761      533.32761      533.32761      1733.3362      2266.6638      1733.3362      2266.6638      1733.3362      2266.6638      1.5169882e+08  0.5            25268100       1.1621178      7011.7853      14023.579      6.0114589    
